ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,ProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,ProductDescription,StartDate,EndDate,Status
488,SJ-0194-S,21,NULL,NULL,"Short-Sleeve Classic Jersey, S",41.5723,1,Yellow,4,3,53.99,S,S,NULL,0,"S ",32.394,NULL,"U ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,NULL,Current
489,SJ-0194-M,21,NULL,NULL,"Short-Sleeve Classic Jersey, M",41.5723,1,Yellow,4,3,53.99,M,M,NULL,0,"S ",32.394,NULL,"U ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,NULL,Current
490,SJ-0194-L,21,NULL,NULL,"Short-Sleeve Classic Jersey, L",41.5723,1,Yellow,4,3,53.99,L,L,NULL,0,"S ",32.394,NULL,"U ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,NULL,Current
491,SJ-0194-X,21,NULL,NULL,"Short-Sleeve Classic Jersey, XL",41.5723,1,Yellow,4,3,53.99,XL,XL,NULL,0,"S ",32.394,NULL,"U ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,NULL,Current
492,FR-T98Y-60,16,"LB ","CM ","HL Touring Frame - Yellow, 60",601.7437,1,Yellow,500,375,1003.91,60,60-62 CM,3.08,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
493,FR-T67Y-62,16,"LB ","CM ","LL Touring Frame - Yellow, 62",199.8519,1,Yellow,500,375,333.42,62,60-62 CM,3.2,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
494,FR-T98Y-46,16,"LB ","CM ","HL Touring Frame - Yellow, 46",601.7437,1,Yellow,500,375,1003.91,46,42-46 CM,2.96,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
495,FR-T98Y-50,16,"LB ","CM ","HL Touring Frame - Yellow, 50",601.7437,1,Yellow,500,375,1003.91,50,48-52 CM,3,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
496,FR-T98Y-54,16,"LB ","CM ","HL Touring Frame - Yellow, 54",601.7437,1,Yellow,500,375,1003.91,54,54-58 CM,3.04,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
497,FR-T98U-46,16,"LB ","CM ","HL Touring Frame - Blue, 46",601.7437,1,Blue,500,375,1003.91,46,42-46 CM,2.96,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
498,FR-T98U-50,16,"LB ","CM ","HL Touring Frame - Blue, 50",601.7437,1,Blue,500,375,1003.91,50,48-52 CM,3,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
499,FR-T98U-54,16,"LB ","CM ","HL Touring Frame - Blue, 54",601.7437,1,Blue,500,375,1003.91,54,54-58 CM,3.04,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
500,FR-T98U-60,16,"LB ","CM ","HL Touring Frame - Blue, 60",601.7437,1,Blue,500,375,1003.91,60,60-62 CM,3.08,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
501,RD-2308,9,"G  ",NULL,Rear Derailleur,53.9282,1,Silver,500,375,121.46,NULL,NA,215,1,NULL,72.876,NULL,NULL,Rear Derailleur,Wide-link design.,2013-07-01 00:00:00.000,NULL,Current
502,FR-T67U-50,16,"LB ","CM ","LL Touring Frame - Blue, 50",199.8519,1,Blue,500,375,333.42,50,48-52 CM,3.1,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
503,FR-T67U-54,16,"LB ","CM ","LL Touring Frame - Blue, 54",199.8519,1,Blue,500,375,333.42,54,54-58 CM,3.14,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
504,FR-T67U-58,16,"LB ","CM ","LL Touring Frame - Blue, 58",199.8519,1,Blue,500,375,333.42,58,54-58 CM,3.16,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
505,FR-T67U-62,16,"LB ","CM ","LL Touring Frame - Blue, 62",199.8519,1,Blue,500,375,333.42,62,60-62 CM,3.2,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
506,FR-T67Y-44,16,"LB ","CM ","LL Touring Frame - Yellow, 44",199.8519,1,Yellow,500,375,333.42,44,42-46 CM,3.02,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
507,FR-T67Y-50,16,"LB ","CM ","LL Touring Frame - Yellow, 50",199.8519,1,Yellow,500,375,333.42,50,48-52 CM,3.1,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
508,FR-T67Y-54,16,"LB ","CM ","LL Touring Frame - Yellow, 54",199.8519,1,Yellow,500,375,333.42,54,54-58 CM,3.14,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
509,FR-T67Y-58,16,"LB ","CM ","LL Touring Frame - Yellow, 58",199.8519,1,Yellow,500,375,333.42,58,54-58 CM,3.16,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
510,FR-T67U-44,16,"LB ","CM ","LL Touring Frame - Blue, 44",199.8519,1,Blue,500,375,333.42,44,42-46 CM,3.02,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
511,FR-M63S-40,12,"LB ","CM ","ML Mountain Frame-W - Silver, 40",199.3757,1,Silver,500,375,364.09,40,38-40 CM,2.77,1,"M ",218.454,"M ","W ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
512,FR-M63S-42,12,"LB ","CM ","ML Mountain Frame-W - Silver, 42",199.3757,1,Silver,500,375,364.09,42,42-46 CM,2.81,1,"M ",218.454,"M ","W ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
513,FR-M63S-46,12,"LB ","CM ","ML Mountain Frame-W - Silver, 46",199.3757,1,Silver,500,375,364.09,46,42-46 CM,2.85,1,"M ",218.454,"M ","W ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
514,RB-9231,6,"G  ",NULL,Rear Brakes,47.286,1,Silver,500,375,106.50,NULL,NA,317,1,NULL,63.90,NULL,NULL,Rear Brakes,NULL,2013-07-01 00:00:00.000,NULL,Current
515,SE-M236,15,NULL,NULL,LL Mountain Seat/Saddle,12.0413,1,NA,500,375,27.12,NULL,NA,NULL,1,"M ",16.272,"L ",NULL,LL Mountain Seat/Saddle 2,Synthetic leather. Features gel for increased comfort.,2013-07-01 00:00:00.000,NULL,Current
516,SE-M798,15,NULL,NULL,ML Mountain Seat/Saddle,17.3782,1,NA,500,375,39.14,NULL,NA,NULL,1,"M ",23.484,"M ",NULL,ML Mountain Seat/Saddle 2,Designed to absorb shock.,2013-07-01 00:00:00.000,NULL,Current
517,SE-M940,15,NULL,NULL,HL Mountain Seat/Saddle,23.3722,1,NA,500,375,52.64,NULL,NA,NULL,1,"M ",31.584,"H ",NULL,HL Mountain Seat/Saddle 2,Anatomic design for a full-day of riding in comfort. Durable leather.,2013-07-01 00:00:00.000,NULL,Current
518,SE-R581,15,NULL,NULL,LL Road Seat/Saddle,12.0413,1,NA,500,375,27.12,NULL,NA,NULL,1,"R ",16.272,"L ",NULL,LL Road Seat/Saddle 1,Lightweight foam-padded saddle.,2013-07-01 00:00:00.000,NULL,Current
519,SE-R908,15,NULL,NULL,ML Road Seat/Saddle,17.3782,1,NA,500,375,39.14,NULL,NA,NULL,1,"T ",23.484,"M ",NULL,ML Road Seat/Saddle 2,Rubber bumpers absorb bumps.,2013-07-01 00:00:00.000,NULL,Current
520,SE-R995,15,NULL,NULL,HL Road Seat/Saddle,23.3722,1,NA,500,375,52.64,NULL,NA,NULL,1,"R ",31.584,"H ",NULL,HL Road Seat/Saddle 2,Lightweight kevlar racing saddle. Leather.,2013-07-01 00:00:00.000,NULL,Current
521,SE-T312,15,NULL,NULL,LL Touring Seat/Saddle,12.0413,1,NA,500,375,27.12,NULL,NA,NULL,1,"T ",16.272,"L ",NULL,LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",2013-07-01 00:00:00.000,NULL,Current
522,SE-T762,15,NULL,NULL,ML Touring Seat/Saddle,17.3782,1,NA,500,375,39.14,NULL,NA,NULL,1,"T ",23.484,"M ",NULL,ML Touring Seat/Saddle,New design relieves pressure for long rides.,2013-07-01 00:00:00.000,NULL,Current
523,SE-T924,15,NULL,NULL,HL Touring Seat/Saddle,23.3722,1,NA,500,375,52.64,NULL,NA,NULL,1,"T ",31.584,"H ",NULL,HL Touring Seat/Saddle,Cut-out shell for a more comfortable ride.,2013-07-01 00:00:00.000,NULL,Current
524,FR-M21S-42,12,"LB ","CM ","LL Mountain Frame - Silver, 42",144.5938,1,Silver,500,375,264.05,42,42-46 CM,2.92,1,"M ",158.43,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
525,FR-M21S-44,12,"LB ","CM ","LL Mountain Frame - Silver, 44",144.5938,1,Silver,500,375,264.05,44,42-46 CM,2.96,1,"M ",158.43,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
526,FR-M21S-48,12,"LB ","CM ","LL Mountain Frame - Silver, 48",144.5938,1,Silver,500,375,264.05,48,48-52 CM,3,1,"M ",158.43,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
527,FR-M21S-52,12,"LB ","CM ","LL Mountain Frame - Silver, 52",144.5938,1,Silver,500,375,264.05,52,48-52 CM,3.04,1,"M ",158.43,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
528,TT-M928,37,NULL,NULL,Mountain Tire Tube,1.8663,1,NA,500,375,4.99,NULL,NA,NULL,0,"M ",2.994,NULL,NULL,Mountain Tire Tube,Self-sealing tube.,2013-07-01 00:00:00.000,NULL,Current
529,TT-R982,37,NULL,NULL,Road Tire Tube,1.4923,1,NA,500,375,3.99,NULL,NA,NULL,0,"R ",2.394,NULL,NULL,Road Tire Tube,Conventional all-purpose tube.,2013-07-01 00:00:00.000,NULL,Current
530,TT-T092,37,NULL,NULL,Touring Tire Tube,1.8663,1,NA,500,375,4.99,NULL,NA,NULL,0,"T ",2.994,NULL,NULL,Touring Tire Tube,General purpose tube.,2013-07-01 00:00:00.000,NULL,Current
531,FR-M21B-42,12,"LB ","CM ","LL Mountain Frame - Black, 42",136.785,1,Black,500,375,249.79,42,42-46 CM,2.92,1,"M ",149.874,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
532,FR-M21B-44,12,"LB ","CM ","LL Mountain Frame - Black, 44",136.785,1,Black,500,375,249.79,44,42-46 CM,2.96,1,"M ",149.874,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
533,FR-M21B-48,12,"LB ","CM ","LL Mountain Frame - Black, 48",136.785,1,Black,500,375,249.79,48,48-52 CM,3,1,"M ",149.874,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
534,FR-M21B-52,12,"LB ","CM ","LL Mountain Frame - Black, 52",136.785,1,Black,500,375,249.79,52,48-52 CM,3.04,1,"M ",149.874,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
535,TI-M267,37,NULL,NULL,LL Mountain Tire,9.3463,1,NA,500,375,24.99,NULL,NA,NULL,0,"M ",14.994,"L ",NULL,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",2013-07-01 00:00:00.000,NULL,Current
536,TI-M602,37,NULL,NULL,ML Mountain Tire,11.2163,1,NA,500,375,29.99,NULL,NA,NULL,0,"M ",17.994,"M ",NULL,ML Mountain Tire,"Great traction, high-density rubber.",2013-07-01 00:00:00.000,NULL,Current
537,TI-M823,37,NULL,NULL,HL Mountain Tire,13.09,1,NA,500,375,35.00,NULL,NA,NULL,0,"M ",21.00,"H ",NULL,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",2013-07-01 00:00:00.000,NULL,Current
538,TI-R092,37,NULL,NULL,LL Road Tire,8.0373,1,NA,500,375,21.49,NULL,NA,NULL,0,"R ",12.894,"L ",NULL,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,2013-07-01 00:00:00.000,NULL,Current
539,TI-R628,37,NULL,NULL,ML Road Tire,9.3463,1,NA,500,375,24.99,NULL,NA,NULL,0,"R ",14.994,"M ",NULL,ML Road Tire,Higher density rubber.,2013-07-01 00:00:00.000,NULL,Current
540,TI-R982,37,NULL,NULL,HL Road Tire,12.1924,1,NA,500,375,32.60,NULL,NA,NULL,0,"R ",19.56,"H ",NULL,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,2013-07-01 00:00:00.000,NULL,Current
541,TI-T723,37,NULL,NULL,Touring Tire,10.8423,1,NA,500,375,28.99,NULL,NA,NULL,0,"T ",17.394,NULL,NULL,Touring Tire,High-density rubber.,2013-07-01 00:00:00.000,NULL,Current
542,PD-M282,13,"G  ",NULL,LL Mountain Pedal,17.9776,1,Silver/Black,500,375,40.49,NULL,NA,218,1,"M ",24.294,"L ",NULL,LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,2013-07-01 00:00:00.000,NULL,Current
543,PD-M340,13,"G  ",NULL,ML Mountain Pedal,27.568,1,Silver/Black,500,375,62.09,NULL,NA,215,1,"M ",37.254,"M ",NULL,ML Mountain Pedal,"Lightweight, durable, clipless pedal with adjustable tension.",2013-07-01 00:00:00.000,NULL,Current
544,PD-M562,13,"G  ",NULL,HL Mountain Pedal,35.9596,1,Silver/Black,500,375,80.99,NULL,NA,185,1,"M ",48.594,"H ",NULL,HL Mountain Pedal,Stainless steel; designed to shed mud easily.,2013-07-01 00:00:00.000,NULL,Current
545,PD-R347,13,"G  ",NULL,LL Road Pedal,17.9776,1,Silver/Black,500,375,40.49,NULL,NA,189,1,"R ",24.294,"L ",NULL,LL Road Pedal,Clipless pedals - aluminum.,2013-07-01 00:00:00.000,NULL,Current
546,PD-R563,13,"G  ",NULL,ML Road Pedal,27.568,1,Silver/Black,500,375,62.09,NULL,NA,168,1,"R ",37.254,"M ",NULL,ML Road Pedal,Lightweight aluminum alloy construction.,2013-07-01 00:00:00.000,NULL,Current
547,PD-R853,13,"G  ",NULL,HL Road Pedal,35.9596,1,Silver/Black,500,375,80.99,NULL,NA,149,1,"R ",48.594,"H ",NULL,HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,2013-07-01 00:00:00.000,NULL,Current
548,PD-T852,13,NULL,NULL,Touring Pedal,35.9596,1,Silver/Black,500,375,80.99,NULL,NA,NULL,1,"T ",48.594,NULL,NULL,Touring Pedal,A stable pedal for all-day riding.,2013-07-01 00:00:00.000,NULL,Current
549,FR-M63S-38,12,"LB ","CM ","ML Mountain Frame-W - Silver, 38",199.3757,1,Silver,500,375,364.09,38,38-40 CM,2.73,2,"M ",218.454,"M ","W ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
550,FR-M21B-40,12,"LB ","CM ","LL Mountain Frame - Black, 40",136.785,1,Black,500,375,249.79,40,38-40 CM,2.88,2,"M ",149.874,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
551,FR-M21S-40,12,"LB ","CM ","LL Mountain Frame - Silver, 40",144.5938,1,Silver,500,375,264.05,40,38-40 CM,2.88,2,"M ",158.43,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
552,FD-2342,9,"G  ",NULL,Front Derailleur,40.6216,1,Silver,500,375,91.49,NULL,NA,88,1,NULL,54.894,NULL,NULL,Front Derailleur,Wide-link design.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,4,NULL,NULL,LL Touring Handlebars,20.464,1,NA,500,375,46.09,NULL,NA,NULL,1,"T ",27.654,"L ",NULL,LL Touring Handlebars,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,4,NULL,NULL,HL Touring Handlebars,40.6571,1,NA,500,375,91.57,NULL,NA,NULL,1,"T ",54.942,"H ",NULL,HL Touring Handlebars,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
555,FB-9873,6,"G  ",NULL,Front Brakes,47.286,1,Silver,500,375,106.50,NULL,NA,317,1,NULL,63.90,NULL,NULL,Front Brakes,All-weather brake pads; provides superior stopping by applying more surface to the rim.,2013-07-01 00:00:00.000,NULL,Current
556,CS-4759,8,"G  ",NULL,LL Crankset,77.9176,1,Black,500,375,175.49,NULL,NA,600,1,NULL,105.294,"L ",NULL,LL Crankset,Super rigid spindle.,2013-07-01 00:00:00.000,NULL,Current
557,CS-6583,8,"G  ",NULL,ML Crankset,113.8816,1,Black,500,375,256.49,NULL,NA,635,1,NULL,153.894,"M ",NULL,ML Crankset,High-strength crank arm.,2013-07-01 00:00:00.000,NULL,Current
558,CS-9183,8,"G  ",NULL,HL Crankset,179.8156,1,Black,500,375,404.99,NULL,NA,575,1,NULL,242.994,"H ",NULL,HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,2013-07-01 00:00:00.000,NULL,Current
559,CH-0234,7,NULL,NULL,Chain,8.9866,1,Silver,500,375,20.24,NULL,NA,NULL,1,NULL,12.144,NULL,NULL,Chain,Superior shifting performance.,2013-07-01 00:00:00.000,NULL,Current
560,BK-T44U-60,3,"LB ","CM ","Touring-2000 Blue, 60",755.1508,1,Blue,100,75,1214.85,60,60-62 CM,27.9,4,"T ",728.91,"M ","U ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
561,BK-T79Y-46,3,"LB ","CM ","Touring-1000 Yellow, 46",1481.9379,1,Yellow,100,75,2384.07,46,42-46 CM,25.13,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
562,BK-T79Y-50,3,"LB ","CM ","Touring-1000 Yellow, 50",1481.9379,1,Yellow,100,75,2384.07,50,48-52 CM,25.42,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
563,BK-T79Y-54,3,"LB ","CM ","Touring-1000 Yellow, 54",1481.9379,1,Yellow,100,75,2384.07,54,54-58 CM,25.68,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
564,BK-T79Y-60,3,"LB ","CM ","Touring-1000 Yellow, 60",1481.9379,1,Yellow,100,75,2384.07,60,60-62 CM,25.9,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
565,BK-T18U-54,3,"LB ","CM ","Touring-3000 Blue, 54",461.4448,1,Blue,100,75,742.35,54,54-58 CM,29.68,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
566,BK-T18U-58,3,"LB ","CM ","Touring-3000 Blue, 58",461.4448,1,Blue,100,75,742.35,58,54-58 CM,29.9,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
567,BK-T18U-62,3,"LB ","CM ","Touring-3000 Blue, 62",461.4448,1,Blue,100,75,742.35,62,60-62 CM,30,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
568,BK-T18Y-44,3,"LB ","CM ","Touring-3000 Yellow, 44",461.4448,1,Yellow,100,75,742.35,44,42-46 CM,28.77,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
569,BK-T18Y-50,3,"LB ","CM ","Touring-3000 Yellow, 50",461.4448,1,Yellow,100,75,742.35,50,48-52 CM,29.13,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
570,BK-T18Y-54,3,"LB ","CM ","Touring-3000 Yellow, 54",461.4448,1,Yellow,100,75,742.35,54,54-58 CM,29.42,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
571,BK-T18Y-58,3,"LB ","CM ","Touring-3000 Yellow, 58",461.4448,1,Yellow,100,75,742.35,58,54-58 CM,29.79,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
572,BK-T18Y-62,3,"LB ","CM ","Touring-3000 Yellow, 62",461.4448,1,Yellow,100,75,742.35,62,60-62 CM,30,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
573,BK-T79U-46,3,"LB ","CM ","Touring-1000 Blue, 46",1481.9379,1,Blue,100,75,2384.07,46,42-46 CM,25.13,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
574,BK-T79U-50,3,"LB ","CM ","Touring-1000 Blue, 50",1481.9379,1,Blue,100,75,2384.07,50,48-52 CM,25.42,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
575,BK-T79U-54,3,"LB ","CM ","Touring-1000 Blue, 54",1481.9379,1,Blue,100,75,2384.07,54,54-58 CM,25.68,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
576,BK-T79U-60,3,"LB ","CM ","Touring-1000 Blue, 60",1481.9379,1,Blue,100,75,2384.07,60,60-62 CM,25.9,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
577,BK-T44U-46,3,"LB ","CM ","Touring-2000 Blue, 46",755.1508,1,Blue,100,75,1214.85,46,42-46 CM,27.13,4,"T ",728.91,"M ","U ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
578,BK-T44U-50,3,"LB ","CM ","Touring-2000 Blue, 50",755.1508,1,Blue,100,75,1214.85,50,48-52 CM,27.42,4,"T ",728.91,"M ","U ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
